Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg,Player-additional
95,Jevon Carter,PG,26,BRK,46,1,552,5.1,15.3,.333,3.7,11.2,.331,1.4,4.1,.340,0.6,0.9,.700,0.8,5.1,5.9,4.0,1.2,0.9,2.3,4.0,14.5,,94,115,carteje01
95,Jevon Carter,PG,26,MIL,20,2,353,5.4,10.7,.506,3.3,5.9,.558,2.2,4.9,.444,1.1,1.1,1.000,0.7,5.2,5.9,6.8,1.4,0.5,1.1,3.0,15.2,,142,114,carteje01
96,Wendell Carter Jr.,PF,22,ORL,62,61,1852,9.4,17.9,.525,1.8,5.6,.327,7.5,12.3,.615,3.7,5.4,.691,3.6,13.3,16.9,4.5,0.9,1.1,3.1,4.4,24.3,,115,110,cartewe01
97,Alex Caruso,SG,27,CHI,41,18,1147,4.3,10.9,.398,1.8,5.4,.333,2.6,5.5,.462,2.5,3.1,.795,1.4,4.9,6.3,7.0,3.0,0.6,2.4,4.5,12.9,,110,112,carusal01
98,Willie Cauley-Stein,C,28,TOT,20,2,183,4.4,9.6,.457,0.3,0.5,.500,4.1,9.1,.455,0.3,0.5,.500,3.6,7.4,11.0,2.7,1.6,0.8,1.9,5.2,9.3,,103,109,caulewi01
98,Willie Cauley-Stein,C,28,DAL,18,2,177,4.5,10.0,.457,0.3,0.6,.500,4.3,9.4,.455,0.3,0.6,.500,3.7,7.1,10.8,2.6,1.7,0.9,2.0,4.8,9.7,,102,109,caulewi01
98,Willie Cauley-Stein,C,28,PHI,2,0,6,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,16.6,16.6,8.3,0.0,0.0,0.0,16.6,0.0,,229,110,caulewi01
99,Ahmad Caver,SG,25,IND,1,0,1,49.0,49.0,1.000,0.0,0.0,,49.0,49.0,1.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,,200,125,caverah01
100,Justin Champagnie,SF,20,TOR,36,0,281,5.5,11.9,.463,1.8,5.0,.357,3.7,6.9,.538,1.6,1.6,1.000,6.6,6.2,12.8,2.0,1.4,0.7,1.4,5.7,14.4,,128,112,champju01
101,Zylan Cheatham,SF,26,UTA,1,0,5,0.0,29.7,.000,0.0,19.8,.000,0.0,9.9,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,120,cheatzy01
102,Chris Chiozza,PG,26,GSW,34,1,372,3.1,10.6,.296,2.2,6.9,.321,0.9,3.7,.250,0.3,0.4,.667,1.2,3.5,4.7,8.5,1.7,0.0,4.2,4.2,8.8,,88,110,chiozch01
103,Marquese Chriss,PF,24,DAL,34,0,346,9.0,19.5,.463,1.2,3.6,.320,7.9,15.9,.495,3.2,4.8,.667,4.8,10.2,15.0,2.5,1.9,1.7,2.5,9.3,22.4,,107,105,chrisma01
104,Josh Christopher,SG,20,HOU,74,2,1334,8.0,17.8,.448,2.0,6.7,.296,6.0,11.1,.540,3.0,4.0,.735,1.9,4.8,6.6,5.4,2.3,0.5,4.1,3.5,20.9,,101,117,chrisjo01
105,Gary Clark,PF,27,NOP,38,1,378,4.3,11.5,.375,3.7,9.1,.400,0.7,2.4,.278,0.9,1.3,.700,3.0,8.7,11.8,2.4,1.7,0.9,1.3,2.6,13.2,,116,112,clarkga01
106,Brandon Clarke,PF,25,MEM,64,1,1246,11.1,17.2,.644,0.2,0.8,.227,10.9,16.3,.666,3.3,5.0,.654,5.2,7.9,13.1,3.3,1.5,2.6,1.3,4.7,25.6,,138,108,clarkbr01
107,Jordan Clarkson,SG,29,UTA,79,1,2141,10.8,25.7,.419,4.4,13.8,.318,6.4,11.9,.535,3.3,4.0,.828,1.5,4.8,6.3,4.5,1.5,0.4,3.0,3.4,29.2,,108,113,clarkjo01
108,Nic Claxton,C,22,BRK,47,19,974,8.9,13.1,.674,0.0,0.0,,8.9,13.1,.674,2.7,4.6,.581,4.5,8.6,13.1,2.1,1.2,2.5,1.9,5.5,20.4,,130,111,claxtni01
109,Amir Coffey,SG,24,LAC,69,30,1567,6.6,14.6,.453,3.0,7.9,.378,3.6,6.6,.542,3.2,3.7,.863,0.8,5.3,6.2,3.9,1.2,0.5,1.4,2.7,19.4,,120,113,coffeam01
110,John Collins,PF,24,ATL,54,53,1663,10.0,19.0,.526,1.9,5.2,.364,8.1,13.8,.588,4.0,5.0,.793,2.7,9.7,12.5,2.9,1.0,1.7,1.8,4.8,25.9,,122,114,collijo01
111,Zach Collins,C,24,SAS,28,4,502,7.3,14.8,.490,1.3,3.9,.341,5.9,10.9,.544,5.0,6.2,.800,4.4,10.2,14.6,5.8,1.2,2.2,4.3,6.4,20.8,,112,109,colliza01
112,Darren Collison,PG,34,LAL,3,0,37,2.6,9.1,.286,0.0,3.9,.000,2.6,5.2,.500,0.0,0.0,,0.0,5.2,5.2,2.6,1.3,0.0,1.3,6.5,5.2,,65,116,collida01
113,Mike Conley,PG,34,UTA,72,72,2058,8.3,19.0,.435,4.1,9.9,.408,4.2,9.1,.464,3.1,3.9,.796,1.1,4.1,5.2,9.2,2.3,0.5,3.0,3.4,23.7,,120,111,conlemi01
114,Pat Connaughton,SF,29,MIL,65,19,1691,6.4,14.1,.458,4.1,10.5,.395,2.3,3.6,.643,1.3,1.5,.833,1.3,6.5,7.8,2.3,1.7,0.4,1.0,2.4,18.3,,124,113,connapa01
115,Tyler Cook,PF,24,CHI,20,2,200,5.6,9.3,.605,0.0,0.0,,5.6,9.3,.605,5.1,7.8,.656,3.9,9.0,12.9,0.7,1.0,1.0,1.7,6.8,16.4,,126,113,cookty01
116,Sharife Cooper,PG,20,ATL,13,0,39,3.8,17.6,.214,1.3,7.6,.167,2.5,10.1,.250,0.0,0.0,,0.0,6.3,6.3,6.3,0.0,0.0,6.3,1.3,8.8,,53,120,coopesh01
117,Petr Cornelie,PF,26,DEN,13,0,38,6.5,19.4,.333,1.3,10.3,.125,5.2,9.0,.571,3.9,5.2,.750,9.0,9.0,18.1,3.9,1.3,1.3,5.2,9.0,18.1,,93,111,cornepe01
118,DeMarcus Cousins,C,31,TOT,48,7,717,10.1,21.9,.460,2.5,8.3,.303,7.6,13.7,.554,6.4,8.5,.760,5.0,13.3,18.3,4.8,2.4,1.4,5.8,9.4,29.1,,105,106,couside01
118,DeMarcus Cousins,C,31,MIL,17,5,287,9.2,19.7,.466,2.2,8.0,.271,7.0,11.7,.600,5.2,6.4,.816,4.0,12.4,16.4,3.0,2.7,1.3,2.7,7.7,25.8,,115,105,couside01
118,DeMarcus Cousins,C,31,DEN,31,2,431,10.7,23.4,.456,2.7,8.4,.324,8.0,15.0,.530,7.3,9.9,.736,5.7,13.9,19.6,6.0,2.2,1.5,7.9,10.6,31.4,,101,106,couside01
119,Robert Covington,PF,31,TOT,71,42,1939,5.3,12.6,.420,3.2,8.5,.378,2.0,4.0,.509,1.5,1.7,.841,1.5,8.4,9.9,2.3,2.6,2.3,1.9,4.8,15.2,,108,110,covinro01
119,Robert Covington,PF,31,POR,48,40,1431,4.4,11.5,.381,2.7,7.9,.343,1.7,3.6,.462,1.0,1.2,.833,1.4,8.0,9.4,2.3,2.5,2.2,2.0,4.5,12.5,,100,113,covinro01
119,Robert Covington,PF,31,LAC,23,2,509,7.8,15.6,.500,4.7,10.5,.450,3.1,5.1,.604,2.7,3.2,.848,1.7,9.5,11.3,2.3,2.8,2.7,1.6,5.6,23.0,,127,104,covinro01
120,Torrey Craig,SF,31,TOT,78,16,1596,6.1,13.4,.454,2.3,7.1,.329,3.8,6.3,.594,1.2,1.6,.750,2.6,6.8,9.5,2.8,1.4,1.1,2.0,4.6,15.7,,110,113,craigto01
120,Torrey Craig,SF,31,IND,51,14,1034,6.1,13.3,.456,2.2,6.5,.333,3.9,6.8,.573,1.3,1.7,.771,2.8,6.4,9.2,2.7,1.1,0.9,1.8,4.5,15.6,,112,117,craigto01
120,Torrey Craig,SF,31,PHO,27,2,562,6.2,13.7,.450,2.7,8.2,.323,3.5,5.5,.641,1.0,1.5,.706,2.3,7.5,9.8,2.8,1.9,1.5,2.4,4.8,16.0,,106,106,craigto01
121,Jae Crowder,PF,31,PHO,67,67,1886,5.5,13.9,.399,3.2,9.3,.348,2.3,4.6,.503,1.8,2.3,.789,0.8,8.3,9.0,3.2,2.4,0.8,1.4,4.4,16.1,,109,105,crowdja01
122,Jarrett Culver,SG,22,MEM,37,0,338,7.2,19.1,.378,1.7,6.7,.255,5.5,12.5,.443,2.3,4.8,.471,1.8,5.0,6.8,4.7,2.8,0.7,2.8,5.9,18.4,,93,109,culveja01
123,Jarron Cumberland,SG,24,POR,3,0,12,4.1,8.1,.500,0.0,4.1,.000,4.1,4.1,1.000,0.0,0.0,,4.1,8.1,12.2,4.1,0.0,0.0,0.0,8.1,8.1,,136,121,cumbeja01
124,Cade Cunningham,SG,20,DET,64,64,2088,10.0,24.1,.416,2.7,8.5,.314,7.4,15.6,.472,3.3,3.9,.845,1.4,6.9,8.3,8.3,1.8,1.0,5.5,4.7,26.0,,96,113,cunnica01
125,Seth Curry,SG,31,TOT,64,64,2134,8.3,17.1,.487,3.7,8.7,.422,4.7,8.5,.553,1.9,2.2,.872,0.5,4.1,4.6,5.3,1.2,0.3,2.5,3.4,22.3,,115,115,curryse01
125,Seth Curry,SG,31,PHI,45,45,1566,8.2,16.8,.485,3.2,8.0,.400,5.0,8.9,.561,2.0,2.3,.877,0.5,4.3,4.8,5.8,1.1,0.4,2.7,3.2,21.5,,113,115,curryse01
125,Seth Curry,SG,31,BRK,19,19,569,8.9,18.0,.493,4.9,10.6,.468,3.9,7.4,.529,1.5,1.8,.857,0.3,3.8,4.2,4.2,1.4,0.3,2.1,4.0,24.2,,121,116,curryse01
126,Stephen Curry,PG,33,GSW,64,64,2211,11.8,27.0,.437,6.3,16.5,.380,5.5,10.5,.527,6.1,6.6,.923,0.7,6.6,7.4,8.9,1.9,0.5,4.5,2.9,35.9,,115,108,curryst01
127,Anthony Davis,C,28,LAL,40,40,1404,12.6,23.7,.532,0.4,2.4,.186,12.2,21.3,.571,5.9,8.3,.713,3.6,9.8,13.5,4.2,1.7,3.1,2.8,3.3,31.6,,115,109,davisan02
128,Ed Davis,C,32,CLE,31,3,201,2.7,4.0,.688,0.0,0.0,,2.7,4.0,.688,1.5,3.5,.429,3.5,12.4,15.9,1.7,0.7,2.2,1.2,8.2,7.0,,126,106,davised01
129,Terence Davis,SG,24,SAC,30,11,536,10.1,24.0,.423,4.4,13.4,.329,5.7,10.6,.542,3.2,3.9,.818,1.0,7.5,8.4,3.6,2.2,1.0,3.0,6.3,27.9,,103,113,daviste02
130,Gabriel Deck,PF,26,OKC,7,0,56,7.0,12.2,.571,1.7,3.5,.500,5.2,8.7,.600,0.0,0.0,,0.9,4.3,5.2,4.3,0.9,0.0,1.7,1.7,15.7,,121,117,deckga01
131,Dewayne Dedmon,C,32,MIA,67,15,1065,7.7,13.6,.566,0.9,2.2,.404,6.8,11.4,.597,3.5,4.7,.750,4.9,13.2,18.1,2.2,1.1,2.0,3.3,8.2,19.8,,117,105,dedmode01
132,Sam Dekker,PF,27,TOR,1,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,120,dekkesa01
133,Javin DeLaurier,C,23,MIL,1,0,3,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,16.0,16.0,0.0,16.0,0.0,0.0,16.0,0.0,,,74,delauja01
134,DeMar DeRozan,PF,32,CHI,76,76,2743,13.8,27.3,.504,0.9,2.5,.352,12.9,24.8,.520,9.3,10.6,.877,1.0,6.0,7.0,6.7,1.2,0.4,3.2,3.2,37.7,,117,115,derozde01
135,Mamadi Diakite,PF,25,OKC,13,3,188,6.5,12.2,.532,0.0,1.3,.000,6.5,10.9,.595,1.6,2.9,.545,4.4,10.9,15.3,0.5,1.3,2.3,1.8,8.6,14.5,,107,109,diakima01
136,Cheick Diallo,C,25,DET,3,0,31,4.7,12.6,.375,0.0,0.0,,4.7,12.6,.375,7.9,9.4,.833,6.3,12.6,18.9,0.0,1.6,0.0,1.6,9.4,17.3,,115,111,diallch01
137,Hamidou Diallo,SG,23,DET,58,29,1269,10.0,20.2,.496,0.9,3.6,.247,9.2,16.6,.550,3.5,5.4,.650,2.7,8.0,10.7,2.8,2.7,0.7,2.2,5.5,24.5,,107,111,diallha01
138,Gorgui Dieng,C,32,ATL,44,3,371,7.0,14.8,.473,3.8,9.0,.426,3.2,5.8,.545,2.5,3.4,.731,4.2,11.8,16.0,4.5,1.5,1.7,2.6,6.9,20.4,,123,111,dienggo01
139,Spencer Dinwiddie,PG,28,TOT,67,51,1980,7.7,18.5,.416,2.8,8.3,.339,4.9,10.2,.479,4.9,6.3,.774,1.1,5.9,7.0,8.7,1.1,0.3,2.6,3.8,23.1,,114,115,dinwisp01
139,Spencer Dinwiddie,PG,28,WAS,44,44,1330,6.9,18.3,.376,2.6,8.4,.310,4.3,9.9,.432,4.3,5.3,.811,1.3,6.4,7.7,9.5,1.0,0.3,2.7,4.0,20.7,,109,117,dinwisp01
139,Spencer Dinwiddie,PG,28,DAL,23,7,650,9.4,18.8,.498,3.3,8.1,.404,6.1,10.8,.568,6.1,8.4,.725,0.7,4.9,5.6,7.0,1.3,0.5,2.4,3.3,28.1,,124,112,dinwisp01
140,Donte DiVincenzo,SG,25,TOT,42,1,1005,5.6,16.1,.351,3.5,10.4,.339,2.1,5.6,.373,3.3,4.0,.843,1.9,6.2,8.1,5.6,2.3,0.4,3.4,3.3,18.2,,102,113,divindo01
140,Donte DiVincenzo,SG,25,MIL,17,0,341,5.5,16.6,.331,3.0,10.4,.284,2.5,6.2,.409,3.2,3.8,.852,2.5,5.9,8.5,4.1,1.5,0.4,3.9,3.7,17.2,,94,113,divindo01
140,Donte DiVincenzo,SG,25,SAC,25,1,665,5.7,15.8,.362,3.8,10.4,.368,1.9,5.4,.351,3.4,4.1,.839,1.6,6.4,8.0,6.4,2.7,0.4,3.2,3.1,18.7,,106,114,divindo01
141,Luka Dončić,PG,22,DAL,65,65,2301,14.0,30.7,.457,4.4,12.4,.353,9.6,18.2,.528,8.0,10.7,.744,1.2,11.7,13.0,12.4,1.6,0.8,6.4,3.2,40.4,,110,107,doncilu01
142,Luguentz Dort,SG,22,OKC,51,51,1665,8.6,21.2,.404,3.8,11.4,.332,4.8,9.8,.487,4.7,5.6,.843,1.1,5.1,6.2,2.6,1.3,0.5,2.6,4.4,25.7,,104,115,dortlu01
143,Ayo Dosunmu,SG,22,CHI,77,40,2110,6.4,12.4,.520,1.6,4.3,.376,4.8,8.1,.596,1.2,1.8,.679,0.6,4.3,5.0,5.9,1.4,0.7,2.5,4.2,15.7,,113,115,dosunay01
144,Damyean Dotson,SG,27,NYK,2,0,21,4.8,9.5,.500,0.0,2.4,.000,4.8,7.1,.667,0.0,0.0,,0.0,4.8,4.8,2.4,0.0,0.0,0.0,0.0,9.5,,113,117,dotsoda01
145,Devon Dotson,PG,22,CHI,11,0,85,6.3,13.2,.478,1.1,5.2,.222,5.2,8.0,.643,2.9,5.2,.556,0.6,4.6,5.2,8.6,0.6,0.0,2.9,6.3,16.7,,109,118,dotsode01
146,Sekou Doumbouya,PF,21,LAL,2,0,16,15.0,24.0,.625,3.0,6.0,.500,12.0,18.0,.667,9.0,12.0,.750,6.0,12.0,18.0,0.0,9.0,6.0,6.0,3.0,41.9,,117,87,doumbse01
147,Jeff Dowtin,PG,24,TOT,9,0,108,3.6,11.7,.308,0.4,4.0,.111,3.1,7.6,.412,0.9,0.9,1.000,3.6,4.5,8.1,4.5,2.2,0.4,2.2,2.2,8.5,,87,112,dowtije01
147,Jeff Dowtin,PG,24,GSW,4,0,28,5.2,10.4,.500,0.0,1.7,.000,5.2,8.7,.600,0.0,0.0,,1.7,10.4,12.2,5.2,0.0,1.7,1.7,3.5,10.4,,108,108,dowtije01
147,Jeff Dowtin,PG,24,MIL,1,0,3,0.0,16.0,.000,0.0,16.0,.000,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,121,dowtije01
147,Jeff Dowtin,PG,24,ORL,4,0,77,3.1,11.9,.263,0.6,4.4,.143,2.5,7.5,.333,1.3,1.3,1.000,4.4,2.5,6.9,4.4,3.1,0.0,2.5,1.9,8.2,,84,113,dowtije01
148,PJ Dozier,SG,25,DEN,18,0,340,5.2,14.3,.364,2.2,6.9,.313,3.0,7.4,.412,1.4,1.9,.769,2.0,7.1,9.1,4.2,1.6,0.9,1.9,4.8,14.0,,100,112,doziepj01
149,Goran Dragić,PG,35,TOT,21,8,497,5.6,14.8,.377,1.6,6.2,.254,4.0,8.6,.466,2.6,3.2,.818,1.3,5.1,6.4,8.4,1.9,0.4,3.3,4.4,15.4,,102,114,dragigo01
149,Goran Dragić,PG,35,TOR,5,2,90,7.2,18.9,.382,2.2,7.8,.286,5.0,11.1,.450,5.6,5.6,1.000,1.1,6.7,7.8,5.0,2.8,0.6,0.6,4.4,22.2,,122,109,dragigo01
149,Goran Dragić,PG,35,BRK,16,6,408,5.2,13.9,.376,1.4,5.8,.245,3.8,8.1,.471,2.0,2.7,.739,1.3,4.8,6.1,9.1,1.7,0.4,3.9,4.4,13.9,,98,115,dragigo01
150,Andre Drummond,C,28,TOT,73,36,1437,8.5,14.9,.570,0.0,0.1,.000,8.5,14.8,.574,3.0,5.6,.524,7.9,15.5,23.4,4.5,2.7,2.3,3.9,6.6,19.9,,114,102,drumman01
150,Andre Drummond,C,28,PHI,49,12,902,7.1,13.2,.538,0.0,0.1,.000,7.1,13.0,.542,2.3,4.5,.512,7.5,16.4,23.9,5.4,3.1,2.5,4.4,6.7,16.5,,110,100,drumman01
150,Andre Drummond,C,28,BRK,24,24,535,10.8,17.7,.610,0.0,0.1,.000,10.8,17.6,.613,4.0,7.4,.537,8.4,14.0,22.4,3.1,2.0,2.1,3.3,6.4,25.6,,121,106,drumman01
151,Chris Duarte,SG,24,IND,55,39,1541,8.5,19.7,.432,3.0,8.1,.369,5.5,11.6,.475,2.9,3.6,.804,1.3,5.9,7.2,3.6,1.8,0.3,2.9,3.0,22.9,,104,117,duartch01
152,David Duke Jr.,PG,22,BRK,22,7,341,5.5,15.4,.361,1.3,5.3,.243,4.3,10.1,.423,2.4,3.0,.810,4.3,5.3,9.5,2.4,2.0,1.0,1.3,5.1,14.8,,104,113,dukeda01
153,Kris Dunn,PG,27,POR,14,3,336,6.4,14.8,.431,0.1,1.6,.091,6.3,13.2,.473,2.5,2.6,.944,1.3,5.8,7.1,11.5,3.3,0.4,4.7,5.5,15.4,,100,114,dunnkr01
154,Kevin Durant,PF,33,BRK,55,55,2047,13.7,26.4,.518,2.7,7.1,.383,11.0,19.3,.568,8.8,9.7,.910,0.7,9.0,9.6,8.3,1.1,1.2,4.5,2.7,38.9,,121,112,duranke01
155,Jaime Echenique,C,24,WAS,1,0,3,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,123,echenja01
156,Anthony Edwards,SG,20,MIN,72,72,2466,10.6,24.0,.441,4.1,11.6,.357,6.4,12.4,.519,4.2,5.4,.786,1.2,5.4,6.6,5.3,2.0,0.9,3.7,3.2,29.6,,108,112,edwaran01
157,Carsen Edwards,SG,23,DET,4,0,79,5.6,18.5,.300,2.5,9.9,.250,3.1,8.6,.357,0.6,0.6,1.000,1.2,2.5,3.7,8.6,1.2,0.0,3.1,2.5,14.2,,87,118,edwarca01
158,Kessler Edwards,SF,21,BRK,48,23,987,5.4,13.1,.412,2.4,6.7,.353,3.0,6.4,.473,0.8,0.9,.842,2.2,6.3,8.4,1.5,1.4,1.2,2.1,4.2,13.9,,100,113,edwarke02
159,Rob Edwards,SG,25,OKC,2,0,11,4.4,17.7,.250,4.4,17.7,.250,0.0,0.0,,0.0,0.0,,0.0,13.3,13.3,0.0,0.0,0.0,4.4,0.0,13.3,,60,114,edwarro01
160,CJ Elleby,SF,21,POR,58,28,1174,5.0,12.8,.393,1.5,5.2,.294,3.5,7.6,.462,2.5,3.5,.714,2.7,6.7,9.4,3.6,1.5,0.8,2.3,4.8,14.1,,102,117,ellebcj01
161,Wayne Ellington,SG,34,LAL,43,9,810,5.8,14.0,.414,4.9,12.5,.389,0.9,1.5,.615,0.5,0.7,.818,0.6,4.0,4.6,1.8,1.4,0.3,1.1,2.5,17.0,,113,116,ellinwa01
162,Joel Embiid,C,27,PHI,68,68,2297,14.5,29.0,.499,2.0,5.5,.371,12.4,23.5,.529,14.2,17.4,.814,3.2,14.1,17.3,6.2,1.7,2.1,4.6,3.9,45.1,,119,105,embiijo01
163,James Ennis III,SF,31,TOT,7,0,56,9.6,20.9,.458,2.6,7.0,.375,7.0,14.0,.500,3.5,4.4,.800,4.4,6.1,10.5,2.6,1.7,1.7,1.7,4.4,25.3,,113,110,ennisja01
163,James Ennis III,SF,31,BRK,2,0,14,6.9,24.2,.286,3.5,6.9,.500,3.5,17.3,.200,0.0,0.0,,6.9,10.4,17.3,0.0,3.5,3.5,0.0,0.0,17.3,,92,104,ennisja01
163,James Ennis III,SF,31,LAC,2,0,28,12.2,19.2,.636,3.5,7.0,.500,8.7,12.2,.714,7.0,7.0,1.000,3.5,5.2,8.7,0.0,1.7,1.7,1.7,7.0,35.0,,144,110,ennisja01
163,James Ennis III,SF,31,DEN,3,0,14,7.0,21.0,.333,0.0,7.0,.000,7.0,14.0,.500,0.0,3.5,.000,3.5,3.5,7.0,10.5,0.0,0.0,3.5,3.5,14.0,,82,119,ennisja01
164,Drew Eubanks,C,24,TOT,71,31,1245,8.6,14.4,.596,0.2,0.9,.217,8.4,13.5,.621,3.9,5.1,.762,5.1,9.8,14.9,3.3,1.2,1.6,3.2,4.7,21.2,,120,113,eubandr01
164,Drew Eubanks,C,24,SAS,49,9,595,6.8,12.8,.528,0.1,0.6,.125,6.7,12.2,.550,4.8,6.4,.747,5.2,10.6,15.8,4.0,1.0,2.4,3.7,4.9,18.4,,113,109,eubandr01
164,Drew Eubanks,C,24,POR,22,22,650,10.3,15.9,.646,0.3,1.1,.267,10.0,14.8,.675,3.0,3.8,.784,5.0,9.0,14.0,2.6,1.4,0.8,2.6,4.6,23.9,,127,116,eubandr01
165,Tacko Fall,C,26,CLE,11,1,59,4.2,10.2,.417,0.0,0.0,,4.2,10.2,.417,1.7,5.9,.286,5.9,13.5,19.5,1.7,0.0,5.1,2.5,2.5,10.2,,91,104,fallta01
166,Derrick Favors,C,30,OKC,39,18,653,7.0,13.6,.516,0.1,1.2,.125,6.9,12.4,.554,1.2,1.9,.640,4.3,9.4,13.7,1.9,1.3,0.9,0.7,4.6,15.4,,118,112,favorde01
167,Bruno Fernando,C,23,TOT,30,0,153,11.5,17.5,.655,0.3,0.6,.500,11.1,16.9,.660,4.8,7.6,.625,5.7,11.8,17.5,2.2,0.3,3.5,4.5,7.6,28.0,,116,110,fernabr01
167,Bruno Fernando,C,23,BOS,20,0,58,6.0,12.0,.500,0.9,0.9,1.000,5.1,11.1,.462,3.4,4.3,.800,6.0,6.9,12.9,3.4,0.0,2.6,4.3,5.1,16.3,,110,109,fernabr01
167,Bruno Fernando,C,23,HOU,10,0,94,14.7,20.8,.707,0.0,0.5,.000,14.7,20.3,.725,5.6,9.6,.579,5.6,14.7,20.3,1.5,0.5,4.1,4.6,9.1,34.9,,118,110,fernabr01
168,Dorian Finney-Smith,PF,28,DAL,80,80,2644,6.2,13.2,.471,3.3,8.3,.395,2.9,4.9,.599,1.1,1.6,.675,2.3,4.8,7.1,2.9,1.7,0.7,1.5,3.5,16.8,,119,110,finnedo01
169,Malik Fitts,PF,24,TOT,15,0,63,6.3,14.9,.421,3.9,7.9,.500,2.4,7.1,.333,0.0,0.0,,1.6,11.8,13.4,3.9,0.0,0.0,1.6,3.1,16.5,,114,111,fittsma01
169,Malik Fitts,PF,24,UTA,7,0,35,2.8,12.7,.222,2.8,5.6,.500,0.0,7.1,.000,0.0,0.0,,0.0,14.1,14.1,0.0,0.0,0.0,2.8,4.2,8.5,,57,111,fittsma01
169,Malik Fitts,PF,24,BOS,8,0,28,10.6,17.7,.600,5.3,10.6,.500,5.3,7.1,.750,0.0,0.0,,3.5,8.9,12.4,8.9,0.0,0.0,0.0,1.8,26.6,,167,111,fittsma01
170,Malachi Flynn,PG,23,TOR,44,5,537,6.7,17.0,.393,2.8,8.4,.333,3.9,8.7,.452,1.4,2.2,.625,0.9,4.9,5.9,6.5,1.9,0.4,1.2,4.2,17.6,,113,112,flynnma01
171,Bryn Forbes,SG,28,TOT,75,2,1286,8.7,20.3,.429,4.6,11.1,.414,4.1,9.2,.447,3.0,3.3,.908,0.4,3.1,3.5,2.8,0.9,0.2,2.1,3.6,25.0,,109,117,forbebr01
171,Bryn Forbes,SG,28,SAS,40,1,676,9.1,21.0,.432,4.5,10.7,.417,4.6,10.3,.448,3.1,3.5,.898,0.3,4.2,4.5,2.9,1.2,0.2,2.3,3.0,25.8,,107,116,forbebr01
171,Bryn Forbes,SG,28,DEN,35,1,610,8.3,19.5,.424,4.7,11.6,.410,3.5,8.0,.444,2.8,3.1,.921,0.5,1.9,2.4,2.7,0.6,0.2,1.8,4.3,24.1,,110,118,forbebr01
172,Aleem Ford,SF,24,ORL,5,0,74,3.9,13.1,.300,1.3,9.8,.133,2.6,3.3,.800,0.0,0.0,,1.3,8.5,9.8,1.3,0.7,0.0,2.6,4.6,9.2,,67,115,fordal03
173,Trent Forrest,PG,23,UTA,60,6,765,4.9,10.0,.490,0.3,1.7,.185,4.6,8.3,.555,2.5,3.1,.792,1.5,4.9,6.4,6.8,1.9,0.4,3.1,2.8,12.6,,111,112,forretr01
174,Evan Fournier,SG,29,NYK,80,80,2358,8.5,20.5,.417,5.1,13.1,.389,3.4,7.3,.465,1.7,2.4,.708,0.7,3.7,4.5,3.6,1.7,0.4,2.2,3.8,23.9,,109,113,fournev01
175,De'Aaron Fox,PG,24,SAC,59,59,2084,11.9,25.2,.473,1.7,5.8,.297,10.2,19.5,.524,6.0,8.0,.750,0.6,4.8,5.3,7.6,1.6,0.6,3.9,4.0,31.6,,107,117,foxde01
176,Melvin Frazier,SG,25,OKC,3,0,120,5.3,19.5,.271,0.4,8.5,.048,4.9,11.0,.444,2.0,2.8,.714,2.0,3.2,5.3,0.4,0.4,0.0,1.2,3.2,13.0,,70,119,frazime01
177,Tim Frazier,PG,31,TOT,12,3,208,3.3,10.5,.311,1.4,4.0,.353,1.9,6.5,.286,1.2,2.1,.556,1.2,3.3,4.4,7.9,0.7,0.2,3.5,6.3,9.1,,87,117,fraziti01
177,Tim Frazier,PG,31,ORL,10,3,200,3.1,10.4,.302,1.5,4.1,.353,1.7,6.3,.269,1.2,2.2,.556,1.2,3.4,4.6,8.0,0.7,0.2,3.1,5.8,8.9,,89,117,fraziti01
177,Tim Frazier,PG,31,CLE,2,0,8,6.2,12.5,.500,0.0,0.0,,6.2,12.5,.500,0.0,0.0,,0.0,0.0,0.0,6.2,0.0,0.0,12.5,18.7,12.5,,57,118,fraziti01
178,Enes Freedom,C,29,BOS,35,1,411,6.2,11.7,.526,0.2,0.6,.400,5.9,11.1,.533,2.9,3.4,.857,7.4,12.0,19.3,1.0,0.6,1.7,2.4,5.1,15.5,,121,105,kanteen01
