Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg,Player-additional
90,Chris Crawford,PF,28,ATL,56,25,1207,9.2,20.6,.448,1.9,4.9,.389,7.3,15.7,.466,4.5,5.2,.866,2.5,5.1,7.7,2.0,1.6,0.9,2.4,5.7,24.9,,109,108,crawfch01
91,Jamal Crawford,SG,23,CHI,80,73,2811,9.4,24.4,.386,3.1,9.7,.317,6.4,14.8,.432,3.7,4.4,.833,0.9,4.4,5.2,7.5,2.1,0.5,3.6,3.0,25.6,,99,105,crawfja01
92,Austin Croshere,PF,28,IND,77,0,1051,6.2,16.0,.388,2.9,7.5,.389,3.3,8.5,.387,4.9,5.4,.894,3.1,9.6,12.7,2.7,1.3,0.7,2.9,5.3,20.2,,108,98,croshau01
93,Eddy Curry,PF,21,CHI,73,63,2154,10.1,20.3,.496,0.0,0.0,1.000,10.1,20.3,.496,5.7,8.5,.671,3.5,7.4,10.9,1.6,0.6,2.0,4.3,6.2,25.9,,98,104,curryed01
94,Michael Curry,SF,35,TOR,70,15,1229,3.4,8.8,.388,0.1,0.7,.200,3.3,8.1,.403,2.2,2.6,.845,1.0,2.9,3.9,2.4,1.0,0.2,2.2,6.9,9.2,,88,105,currymi01
95,Samuel Dalembert,C,22,PHI,82,53,2197,6.7,12.4,.541,0.0,0.0,.000,6.7,12.4,.542,2.8,4.3,.644,4.8,10.7,15.5,0.5,1.1,4.7,2.1,6.8,16.2,,110,97,dalemsa01
96,Erick Dampier,C,28,GSW,74,74,2403,7.7,14.5,.535,0.0,0.0,.000,7.7,14.4,.537,4.8,7.4,.654,7.7,12.1,19.7,1.3,0.7,3.0,2.9,5.1,20.3,,114,100,dampier01
97,Antonio Daniels,PG,28,SEA,71,32,1512,6.6,14.0,.470,1.5,4.1,.362,5.1,10.0,.514,5.5,6.5,.842,0.8,4.2,5.0,10.5,1.6,0.2,2.2,2.3,20.2,,129,111,daniean01
98,Marquis Daniels,SG,23,DAL,56,15,1039,10.1,20.4,.494,0.5,1.8,.306,9.5,18.6,.512,3.0,3.9,.769,3.3,4.0,7.2,5.7,2.6,0.6,2.2,2.5,23.6,,115,108,daniema01
99,Antonio Davis,C,35,TOT,80,79,2570,5.5,13.5,.403,0.0,0.0,,5.5,13.5,.403,3.6,4.7,.765,4.2,9.5,13.8,2.8,0.8,1.3,2.3,4.2,14.5,,99,103,davisan01
99,Antonio Davis,C,35,TOR,15,15,538,4.7,12.3,.383,0.0,0.0,,4.7,12.3,.383,3.8,5.0,.755,5.0,9.7,14.7,1.4,0.8,0.8,2.2,4.6,13.3,,97,100,davisan01
99,Antonio Davis,C,35,CHI,65,64,2032,5.6,13.8,.407,0.0,0.0,,5.6,13.8,.407,3.6,4.6,.768,4.0,9.5,13.5,3.2,0.7,1.5,2.4,4.1,14.8,,99,103,davisan01
100,Baron Davis,PG,24,NOH,67,66,2686,11.1,28.1,.395,3.8,11.7,.321,7.4,16.4,.448,4.8,7.1,.673,1.3,4.4,5.8,10.0,3.2,0.5,4.3,3.6,30.7,,103,102,davisba01
101,Dale Davis,C,34,POR,76,37,1682,4.4,9.3,.473,0.0,0.0,,4.4,9.3,.473,2.2,3.5,.613,5.2,7.9,13.2,2.4,1.4,2.1,1.3,5.1,11.0,,115,104,davisda01
102,Hubert Davis,SG,33,TOT,17,0,78,0.7,7.6,.091,0.0,0.7,.000,0.7,6.9,.100,1.4,1.4,1.000,1.4,4.1,5.5,2.8,1.4,0.0,2.1,8.3,2.8,,51,101,davishu01
102,Hubert Davis,SG,33,DET,3,0,23,0.0,4.8,.000,0.0,2.4,.000,0.0,2.4,.000,0.0,0.0,,0.0,0.0,0.0,2.4,0.0,0.0,2.4,9.5,0.0,,18,106,davishu01
102,Hubert Davis,SG,33,NJN,14,0,55,1.0,8.8,.111,0.0,0.0,,1.0,8.8,.111,2.0,2.0,1.000,2.0,5.9,7.8,2.9,2.0,0.0,2.0,7.8,3.9,,59,100,davishu01
103,Josh Davis,PF,23,ATL,4,1,23,4.6,11.5,.400,0.0,4.6,.000,4.6,6.9,.667,2.3,2.3,1.000,2.3,9.2,11.5,0.0,0.0,0.0,4.6,6.9,11.5,,74,109,davisjo02
104,Ricky Davis,SF-SG,24,TOT,79,27,2474,9.4,19.9,.469,1.1,2.9,.371,8.3,17.0,.486,4.1,5.7,.718,1.6,5.9,7.5,5.4,2.0,0.5,4.0,3.6,23.9,,101,105,davisri01
104,Ricky Davis,SG,24,CLE,22,22,796,8.9,20.6,.431,1.1,3.2,.354,7.8,17.5,.445,3.4,5.0,.680,1.2,6.8,8.0,7.4,1.7,0.5,4.5,3.4,22.3,,95,105,davisri01
104,Ricky Davis,SF,24,BOS,57,5,1678,9.6,19.6,.488,1.1,2.8,.380,8.5,16.8,.506,4.5,6.1,.732,1.8,5.5,7.3,4.5,2.2,0.4,3.7,3.7,24.7,,104,105,davisri01
105,Andrew DeClercq,C,30,ORL,71,53,1211,4.1,8.5,.477,0.0,0.0,,4.1,8.5,.477,1.9,2.4,.815,5.7,8.1,13.8,1.9,2.1,1.4,2.4,9.5,10.0,,108,107,declean01
106,Tony Delk,SG,30,DAL,33,11,509,7.1,18.6,.380,2.0,6.7,.303,5.1,11.9,.424,3.7,4.5,.841,1.6,4.4,6.0,2.8,2.7,0.7,1.7,4.7,19.9,,105,107,delkto01
107,Derrick Dial,SG,28,ORL,9,0,86,5.5,17.2,.321,1.2,5.5,.222,4.3,11.7,.368,3.7,4.9,.750,3.1,4.9,8.0,1.2,3.7,0.0,0.6,3.7,16.0,,98,108,dialde01
108,Boris Diaw,SG,21,ATL,76,37,1919,3.9,8.6,.447,0.2,0.7,.231,3.7,7.9,.467,1.5,2.6,.602,3.1,6.4,9.4,5.0,1.6,1.0,3.5,5.3,9.4,,93,107,diawbo01
109,Dan Dickau,PG,25,TOT,43,0,294,6.8,18.1,.378,1.8,5.5,.333,5.0,12.6,.397,2.0,2.6,.786,1.3,3.5,4.8,7.0,3.1,0.0,4.8,8.1,17.5,,89,106,dickada01
109,Dan Dickau,PG,25,ATL,23,0,143,7.8,18.1,.429,1.1,3.7,.300,6.7,14.4,.462,1.5,2.2,.667,1.5,4.4,5.9,6.7,3.3,0.0,4.8,8.1,18.1,,90,105,dickada01
109,Dan Dickau,PG,25,POR,20,0,151,5.9,18.1,.327,2.6,7.4,.350,3.3,10.7,.310,2.6,2.9,.875,1.1,2.6,3.7,7.4,2.9,0.0,4.8,8.1,17.0,,88,107,dickada01
110,Kaniel Dickens,PF,25,POR,3,0,12,13.9,13.9,1.000,0.0,0.0,,13.9,13.9,1.000,4.6,9.3,.500,9.3,0.0,9.3,0.0,0.0,0.0,4.6,13.9,32.5,,133,114,dickeka01
111,DeSagana Diop,C,22,CLE,56,3,730,4.1,10.6,.388,0.0,0.0,,4.1,10.6,.388,0.9,1.4,.600,5.2,9.2,14.4,2.5,1.9,3.7,2.1,8.4,9.1,,93,100,diopde01
112,Vlade Divac*,C,35,SAC,81,81,2317,7.0,14.9,.470,0.0,0.3,.154,7.0,14.6,.476,3.8,5.8,.654,3.0,7.3,10.3,9.6,1.3,1.7,3.9,5.0,17.9,,106,105,divacvl01
113,Juan Dixon,SG,25,WAS,71,16,1478,8.7,22.4,.388,2.1,7.0,.298,6.6,15.5,.428,3.9,4.9,.799,1.1,4.2,5.2,4.8,2.9,0.1,3.7,3.9,23.4,,96,105,dixonju01
114,Michael Doleac,C,26,TOT,72,0,1029,7.2,16.5,.435,0.0,0.0,,7.2,16.5,.435,2.3,2.7,.865,4.5,9.1,13.6,2.3,1.2,1.8,2.5,7.3,16.7,,99,102,doleami01
114,Michael Doleac,C,26,NYK,46,0,685,7.8,17.6,.444,0.0,0.0,,7.8,17.6,.444,2.4,2.8,.861,4.7,10.1,14.8,2.3,1.3,2.3,2.9,6.6,18.1,,98,100,doleami01
114,Michael Doleac,C,26,DEN,26,0,344,6.0,14.5,.412,0.0,0.0,,6.0,14.5,.412,2.1,2.4,.875,4.2,7.2,11.4,2.1,0.9,0.9,1.6,8.7,14.1,,101,104,doleami01
115,Keyon Dooling,PG,23,LAC,58,24,1137,6.4,16.3,.389,0.4,2.1,.174,6.0,14.2,.422,3.6,4.4,.830,0.8,2.9,3.7,6.0,2.1,0.3,3.0,5.0,16.7,,97,111,doolike01
116,Bryce Drew,PG,29,NOH,15,0,78,2.8,12.4,.222,0.7,4.8,.143,2.1,7.6,.273,2.1,2.1,1.000,0.0,4.1,4.1,9.0,2.8,0.0,5.5,0.7,8.3,,67,104,drewbr01
117,Predrag Drobnjak,C,28,LAC,61,14,949,8.3,21.1,.393,0.6,2.0,.306,7.7,19.1,.402,4.1,4.8,.849,3.0,7.9,10.9,2.2,1.2,1.3,2.7,4.7,21.2,,97,108,drobnpr01
118,Tim Duncan*,PF,27,SAS,69,68,2527,12.6,25.1,.501,0.0,0.3,.167,12.6,24.9,.505,7.5,12.5,.599,4.8,13.5,18.3,4.5,1.3,3.9,3.9,3.5,32.8,,107,89,duncati01
119,Mike Dunleavy,SF,23,GSW,75,69,2336,7.4,16.5,.449,2.2,5.8,.370,5.2,10.7,.491,3.1,4.2,.741,2.0,8.1,10.1,5.0,1.6,0.3,3.3,3.9,20.1,,106,104,dunlemi02
120,Ronald Dupree,SF,23,CHI,47,8,893,6.5,16.4,.394,0.2,0.5,.444,6.2,15.9,.392,3.8,6.1,.629,3.2,6.5,9.7,3.2,1.9,1.0,3.0,7.8,17.0,,91,103,duprero01
121,Ndudi Ebi,SF,19,MIN,17,0,32,10.1,23.6,.429,0.0,0.0,,10.1,23.6,.429,1.7,6.7,.250,3.4,1.7,5.1,5.1,0.0,6.7,5.1,10.1,21.9,,81,102,ebind01
122,Howard Eisley,PG,31,TOT,67,23,1457,6.0,16.3,.368,1.9,5.9,.319,4.1,10.4,.396,2.7,3.2,.854,0.7,3.9,4.7,9.9,2.0,0.2,3.5,5.0,16.6,,99,107,eisleho01
122,Howard Eisley,PG,31,NYK,33,23,730,5.9,14.8,.396,2.1,6.2,.329,3.8,8.6,.444,2.4,2.6,.889,0.5,4.3,4.8,11.5,2.2,0.2,3.7,6.2,16.2,,105,105,eisleho01
122,Howard Eisley,PG,31,PHO,34,0,727,6.1,17.7,.345,1.7,5.6,.308,4.4,12.2,.363,3.1,3.8,.830,0.9,3.6,4.5,8.3,1.9,0.1,3.4,3.7,17.1,,94,109,eisleho01
123,Francisco Elson,C,27,DEN,62,14,875,5.5,11.7,.472,0.0,0.1,.000,5.5,11.6,.475,1.8,2.6,.667,3.8,8.1,11.9,1.9,2.1,2.3,2.1,8.5,12.8,,103,100,elsonfr01
124,Melvin Ely,PF,25,LAC,42,2,510,6.8,15.8,.431,0.0,0.1,.000,6.8,15.7,.434,2.6,4.3,.595,5.0,5.5,10.5,2.3,0.9,1.8,2.1,7.0,16.2,,101,110,elyme01
125,Reggie Evans,PF,23,SEA,75,27,1280,2.8,6.9,.406,0.0,0.1,.000,2.8,6.8,.414,3.5,6.2,.561,6.5,10.5,17.0,1.4,2.3,0.4,2.7,7.3,9.0,,101,104,evansre01
126,Desmond Ferguson,SF,26,POR,7,0,32,8.7,20.9,.417,5.2,13.9,.375,3.5,7.0,.500,0.0,3.5,.000,0.0,7.0,7.0,1.7,0.0,0.0,1.7,0.0,22.6,,97,110,fergude01
127,Michael Finley,SG,30,DAL,72,72,2778,9.5,21.5,.443,2.8,6.9,.405,6.7,14.6,.461,3.0,3.6,.850,1.4,4.6,6.0,3.9,1.6,0.7,1.5,2.2,24.9,,115,110,finlemi01
128,Derek Fisher,SG,29,LAL,82,3,1769,6.0,16.9,.352,1.5,5.3,.291,4.4,11.7,.380,3.6,4.5,.797,0.9,3.6,4.5,5.5,3.0,0.1,2.3,3.4,17.1,,97,102,fishede01
129,Marcus Fizer,SF,25,CHI,46,2,738,9.5,24.7,.383,0.1,1.2,.118,9.3,23.5,.396,6.4,8.5,.750,4.3,9.9,14.3,3.0,1.1,0.6,3.6,6.8,25.4,,92,103,fizerma01
130,Alton Ford,PF,22,HOU,9,0,41,8.0,14.7,.545,0.0,0.0,,8.0,14.7,.545,4.0,8.0,.500,4.0,10.7,14.7,4.0,0.0,1.3,4.0,12.0,20.0,,102,99,fordal02
131,T.J. Ford,PG,20,MIL,55,55,1472,5.4,14.2,.384,0.2,0.7,.238,5.3,13.4,.393,2.8,3.5,.816,1.3,5.0,6.3,12.7,2.1,0.1,4.9,4.4,13.9,,93,106,fordtj01
132,Danny Fortson,C,27,DAL,56,20,625,5.8,11.5,.511,0.0,0.0,,5.8,11.5,.511,6.2,7.6,.815,9.4,11.2,20.6,0.7,1.0,0.9,3.0,12.2,17.9,,123,105,fortsda01
133,Jeff Foster,C,27,IND,82,79,1961,5.5,10.1,.544,0.0,0.1,.000,5.5,10.0,.550,2.9,4.3,.669,6.9,10.1,17.1,1.8,2.0,0.8,1.7,5.3,13.9,,122,96,fosteje01
134,Tremaine Fowlkes,SF,27,DET,36,0,261,3.1,10.0,.313,0.2,1.7,.125,2.9,8.4,.350,2.7,3.8,.722,3.8,7.3,11.1,2.9,1.9,0.6,2.5,7.7,9.2,,88,96,fowlktr01
135,Rick Fox,SF,34,LAL,38,34,846,4.5,11.4,.392,0.9,3.8,.246,3.6,7.7,.464,1.4,1.8,.733,1.8,4.5,6.3,6.0,1.8,0.2,3.0,6.1,11.3,,94,104,foxri01
136,Adonal Foyle,C,28,GSW,44,8,572,5.5,12.2,.454,0.0,0.0,,5.5,12.2,.454,1.8,3.3,.543,5.0,10.6,15.6,1.6,0.6,4.3,2.0,6.4,12.8,,101,100,foylead01
137,Richie Frahm,SF,26,SEA,54,0,469,7.2,15.8,.453,3.9,10.5,.370,3.3,5.3,.617,2.6,3.0,.885,1.4,5.0,6.4,2.7,1.8,0.5,0.8,5.7,20.8,,127,110,frahmri01
138,Steve Francis,PG,26,HOU,79,79,3194,7.7,19.1,.403,1.2,4.3,.292,6.5,14.8,.435,5.8,7.4,.775,2.0,5.4,7.4,8.4,2.4,0.6,5.0,4.4,22.4,,99,99,francst01
139,Hiram Fuller,PF,22,ATL,4,0,43,3.7,9.8,.375,0.0,0.0,,3.7,9.8,.375,2.5,7.4,.333,4.9,8.6,13.5,2.5,0.0,1.2,4.9,6.1,9.8,,73,108,fullehi01
140,Dan Gadzuric,C,25,MIL,75,0,1260,7.6,14.5,.524,0.0,0.0,.000,7.6,14.5,.526,2.4,4.9,.492,5.2,9.2,14.4,1.2,2.1,4.4,1.9,7.7,17.6,,108,99,gadzuda01
141,Reece Gaines,PG,23,ORL,38,1,364,3.6,12.5,.291,0.4,1.5,.300,3.2,11.0,.289,2.3,3.6,.640,1.2,4.5,5.7,5.8,1.6,0.3,2.6,3.2,10.0,,82,112,gainere01
142,Alex Garcia,SG,23,SAS,2,0,13,4.1,29.0,.143,0.0,0.0,,4.1,29.0,.143,4.1,8.3,.500,0.0,0.0,0.0,0.0,8.3,0.0,4.1,0.0,12.4,,40,87,garcial01
143,Kevin Garnett*,PF,27,MIN,82,82,3231,13.4,26.9,.499,0.2,0.7,.256,13.2,26.2,.506,6.1,7.8,.791,4.1,14.9,19.0,6.8,2.0,3.0,3.5,3.4,33.2,,112,92,garneke01
144,Pat Garrity,PF,27,ORL,2,0,22,2.4,7.2,.333,0.0,0.0,,2.4,7.2,.333,0.0,0.0,,0.0,0.0,0.0,2.4,0.0,0.0,0.0,4.8,4.8,,87,119,garripa01
145,Pau Gasol*,PF,23,MEM,78,78,2458,10.8,22.4,.482,0.1,0.3,.267,10.7,22.1,.485,7.8,10.9,.714,4.4,8.4,12.8,4.2,0.9,2.8,4.0,4.0,29.5,,108,102,gasolpa01
146,Devean George,SF,26,LAL,82,48,1951,6.2,15.2,.408,1.7,5.0,.349,4.5,10.3,.436,1.9,2.6,.760,2.3,6.5,8.9,3.0,2.2,1.0,2.3,5.0,16.1,,99,101,georgde01
147,Eddie Gill,PG,25,POR,22,0,157,5.3,12.8,.417,1.1,2.8,.375,4.3,9.9,.429,6.0,7.1,.850,1.4,4.6,6.0,5.7,3.2,0.4,4.3,5.7,17.7,,104,104,gilled01
148,Kendall Gill,SG,35,CHI,56,35,1411,7.9,20.2,.392,0.3,1.4,.237,7.6,18.8,.404,3.7,5.0,.735,2.3,4.8,7.0,3.3,2.4,0.6,3.1,3.9,19.9,,90,104,gillke01
149,Manu Ginóbili*,SG,26,SAS,77,38,2260,7.9,18.8,.418,2.1,5.8,.359,5.8,13.0,.445,5.7,7.1,.802,2.0,6.1,8.2,6.9,3.2,0.4,3.8,4.3,23.5,,107,93,ginobma01
150,Gordan Giriček,SF-SG,26,TOT,73,43,2041,8.3,19.0,.436,1.6,4.0,.395,6.7,15.0,.448,3.5,4.1,.854,1.3,4.6,5.9,3.2,1.5,0.4,2.7,3.8,21.7,,104,111,giricgo01
150,Gordan Giriček,SF,26,ORL,48,25,1435,6.9,15.7,.440,1.7,4.2,.407,5.2,11.6,.452,2.5,3.0,.827,1.4,4.7,6.0,2.9,1.5,0.4,2.3,3.6,18.0,,104,112,giricgo01
150,Gordan Giriček,SG,26,UTA,25,18,606,11.7,27.2,.431,1.3,3.6,.359,10.4,23.6,.442,6.2,7.0,.883,1.3,4.4,5.7,3.8,1.4,0.5,3.7,4.2,30.9,,103,106,giricgo01
151,Dion Glover,SG,25,TOT,69,30,1643,7.4,19.0,.390,1.3,3.8,.336,6.1,15.2,.404,3.9,5.0,.769,1.9,6.7,8.6,4.2,1.6,0.6,3.3,4.0,20.0,,95,106,glovedi01
151,Dion Glover,SG,25,ATL,55,26,1465,7.4,18.9,.391,1.3,3.8,.343,6.1,15.1,.403,4.0,5.1,.775,1.9,6.6,8.5,4.1,1.4,0.6,3.0,3.8,20.1,,97,107,glovedi01
151,Dion Glover,SG,25,TOR,14,4,178,7.8,20.2,.385,1.2,4.4,.286,6.5,15.8,.412,3.1,4.4,.714,1.2,7.8,9.0,4.7,3.1,0.6,5.9,5.3,19.9,,80,97,glovedi01
152,Anthony Goldwire,PG,32,TOT,11,0,85,4.4,13.9,.318,1.3,5.1,.250,3.2,8.9,.357,0.6,0.6,1.000,0.6,3.8,4.4,7.0,3.2,0.0,1.9,3.2,10.8,,89,100,goldwan01
152,Anthony Goldwire,PG,32,MIN,5,0,66,4.1,11.4,.357,1.6,4.9,.333,2.5,6.5,.375,0.8,0.8,1.000,0.8,4.1,4.9,8.2,2.5,0.0,1.6,4.1,10.6,,105,101,goldwan01
152,Anthony Goldwire,PG,32,NJN,6,0,19,5.6,22.6,.250,0.0,5.6,.000,5.6,16.9,.333,0.0,0.0,,0.0,2.8,2.8,2.8,5.6,0.0,2.8,0.0,11.3,,53,94,goldwan01
153,Drew Gooden,PF,22,ORL,79,17,2134,9.1,20.5,.445,0.2,1.0,.214,8.9,19.5,.457,4.1,6.5,.637,4.0,8.8,12.8,2.2,1.5,1.8,3.1,4.9,22.6,,98,108,goodedr01
154,Brian Grant,C,31,MIA,76,76,2303,6.8,14.5,.471,0.0,0.0,.000,6.8,14.5,.472,2.0,2.6,.782,4.1,8.3,12.4,1.6,1.2,0.8,1.9,6.0,15.7,,104,102,grantbr01
155,Horace Grant,PF,38,LAL,55,10,1106,4.3,10.5,.411,0.0,0.0,.000,4.3,10.5,.413,1.8,2.5,.722,3.7,7.2,11.0,3.3,1.1,1.0,1.4,3.3,10.5,,104,103,grantho01
156,Paul Grant,C,30,UTA,10,0,98,6.2,13.0,.478,0.0,0.0,,6.2,13.0,.478,1.7,4.5,.375,4.0,5.7,9.6,1.7,0.6,0.6,4.0,9.6,14.1,,86,107,grantpa01
157,Willie Green,SG,22,PHI,53,0,767,10.2,25.4,.401,1.4,4.3,.311,8.8,21.0,.419,4.2,5.8,.728,1.1,3.5,4.6,3.8,1.8,0.4,4.2,5.9,25.9,,89,105,greenwi01
158,Adrian Griffin,SG,29,HOU,19,1,133,2.1,7.4,.278,0.4,0.8,.500,1.6,6.6,.250,0.0,1.6,.000,0.4,7.4,7.8,4.1,2.9,0.8,1.2,7.0,4.5,,72,96,griffad01
159,Tom Gugliotta,PF,34,TOT,55,27,819,4.6,13.4,.345,0.1,0.3,.250,4.6,13.1,.347,1.3,1.8,.714,4.3,8.1,12.3,4.2,2.0,0.8,2.6,5.3,10.6,,87,103,guglito01
159,Tom Gugliotta,PF,34,PHO,30,3,304,5.3,16.9,.313,0.0,0.2,.000,5.3,16.7,.316,1.0,1.4,.750,2.6,7.0,9.5,3.6,2.4,0.7,3.4,5.8,11.6,,72,104,guglito01
159,Tom Gugliotta,PF,34,UTA,25,24,515,4.2,11.2,.375,0.1,0.3,.333,4.1,10.9,.376,1.5,2.2,.700,5.4,8.7,14.1,4.5,1.8,0.9,2.0,5.1,10.0,,101,102,guglito01
160,Marcus Haislip,PF,23,MIL,31,0,263,7.2,14.7,.486,0.2,0.4,.500,7.0,14.3,.486,4.0,5.6,.714,4.2,6.4,10.6,0.8,1.2,2.4,1.8,5.0,18.5,,110,105,haislma01
161,Darvin Ham,SF,30,DET,54,2,484,4.2,8.5,.493,0.1,0.2,.500,4.1,8.2,.493,2.4,4.0,.600,5.3,5.2,10.5,1.8,1.5,0.9,3.5,7.1,10.8,,97,98,hamda01
162,Richard Hamilton,SG,25,DET,78,78,2772,10.4,23.0,.455,0.4,1.3,.265,10.1,21.6,.466,5.9,6.7,.868,1.5,4.0,5.5,6.1,2.0,0.3,4.1,4.4,27.1,,103,99,hamilri01
163,Zendon Hamilton,C,28,PHI,46,0,473,5.9,11.0,.537,0.0,0.0,,5.9,11.0,.537,7.7,11.1,.698,5.6,11.2,16.8,1.5,0.9,0.9,3.1,8.5,19.5,,117,100,hamilze01
164,Ben Handlogten,C,30,UTA,17,0,172,8.1,15.1,.532,0.0,0.0,,8.1,15.1,.532,5.8,8.7,.667,7.1,10.6,17.7,1.9,1.0,1.3,3.2,10.3,21.9,,114,102,handlbe01
165,Travis Hansen,SF,25,ATL,41,4,507,4.8,13.6,.354,0.9,3.1,.300,3.9,10.4,.370,2.3,2.8,.815,3.1,4.2,7.3,2.0,1.0,0.9,1.6,7.0,12.8,,97,109,hansetr01
166,Anfernee Hardaway,SG,32,TOT,76,14,2095,7.0,17.1,.411,0.8,2.0,.380,6.3,15.1,.415,2.8,3.5,.804,1.7,5.5,7.2,4.4,1.8,0.5,2.7,3.7,17.6,,97,106,hardaan01
166,Anfernee Hardaway,SG,32,PHO,34,10,876,7.1,16.0,.443,0.8,2.1,.400,6.3,14.0,.449,2.5,2.9,.857,1.6,4.2,5.8,5.7,1.7,0.5,2.5,3.8,17.5,,105,108,hardaan01
166,Anfernee Hardaway,SG,32,NYK,42,4,1219,7.0,17.9,.390,0.7,1.9,.364,6.3,16.0,.393,3.0,3.9,.775,1.8,6.5,8.3,3.5,1.8,0.5,2.9,3.6,17.7,,92,104,hardaan01
167,Matt Harpring,SF,27,UTA,31,31,1134,9.4,20.0,.471,0.4,1.6,.242,9.0,18.4,.491,5.3,7.7,.688,4.4,7.6,12.1,3.1,1.1,0.1,3.2,5.0,24.5,,107,105,harprma01
168,Al Harrington,PF,23,IND,79,15,2441,9.5,20.4,.463,0.5,1.7,.273,9.0,18.7,.481,4.2,5.7,.734,3.7,7.8,11.4,2.9,1.8,0.5,3.7,5.6,23.6,,100,98,harrial01
169,Othella Harrington,PF,30,NYK,56,3,872,6.1,12.4,.495,0.0,0.0,,6.1,12.4,.495,3.6,4.8,.744,3.6,7.3,10.9,1.8,0.7,0.9,4.0,8.2,15.9,,97,105,harriot01
170,Lucious Harris,PG,33,NJN,69,15,1504,6.7,16.5,.404,1.4,3.6,.376,5.3,12.9,.412,2.4,2.8,.846,1.4,3.6,5.0,4.8,1.5,0.1,1.9,2.6,17.1,,100,102,harrilu01
171,Jason Hart,PG,25,SAS,53,5,660,5.8,13.0,.447,0.2,0.7,.222,5.6,12.2,.460,2.7,3.5,.767,0.8,5.6,6.4,6.6,2.3,0.4,2.4,4.8,14.4,,104,95,hartja01
172,Donnell Harvey,PF,23,TOT,60,8,783,5.9,13.4,.443,0.0,0.2,.000,5.9,13.2,.449,4.1,5.5,.735,3.2,7.7,10.9,1.4,1.6,1.8,3.0,8.6,16.0,,97,106,harvedo01
172,Donnell Harvey,PF,23,ORL,24,1,345,5.5,13.6,.404,0.0,0.5,.000,5.5,13.2,.419,4.0,6.0,.667,4.4,6.6,11.0,1.2,1.5,1.7,3.4,6.7,15.0,,91,109,harvedo01
172,Donnell Harvey,PF,23,PHO,36,7,438,6.3,13.3,.473,0.0,0.0,,6.3,13.3,.473,4.1,5.2,.795,2.2,8.6,10.9,1.5,1.7,1.9,2.7,10.1,16.7,,102,103,harvedo01
173,Udonis Haslem,PF,23,MIA,75,24,1795,6.2,13.6,.459,0.0,0.1,.000,6.2,13.5,.462,4.3,5.6,.765,5.7,8.6,14.4,1.6,1.0,0.7,2.2,6.0,16.7,,109,102,hasleud01
174,Trenton Hassell,SG,24,MIN,81,74,2264,4.2,9.1,.465,0.1,0.3,.308,4.1,8.8,.470,1.1,1.5,.787,1.6,4.5,6.1,3.2,0.9,1.3,1.1,4.8,9.7,,107,103,hassetr01
175,Jarvis Hayes,SF,22,WAS,70,42,2044,7.1,17.7,.400,1.0,3.3,.305,6.1,14.4,.422,2.0,2.5,.786,1.8,4.9,6.7,2.7,1.8,0.3,2.8,4.0,17.1,,92,107,hayesja01
176,Brendan Haywood,C,24,WAS,77,59,1484,7.0,13.6,.515,0.0,0.0,.000,7.0,13.6,.517,4.8,8.2,.585,6.5,7.0,13.6,1.5,1.1,3.5,2.8,5.4,18.8,,110,104,haywobr01
177,Shane Heal,PG,33,SAS,6,0,72,5.2,17.9,.292,3.0,13.5,.222,2.2,4.5,.500,3.0,3.7,.800,0.7,2.2,3.0,3.7,0.7,0.0,3.7,1.5,16.4,,84,102,healsh01
178,Alan Henderson,PF,31,ATL,6,0,68,7.8,16.3,.476,0.0,0.0,,7.8,16.3,.476,3.1,4.7,.667,8.5,7.8,16.3,1.6,0.8,1.6,2.3,0.8,18.7,,110,107,hendeal01
179,Nenê,PF,21,DEN,77,77,2504,6.9,12.9,.530,0.0,0.0,.000,6.9,12.9,.532,4.9,7.2,.682,3.2,7.2,10.3,3.5,2.4,0.8,3.8,5.8,18.6,,106,102,hilarne01
180,Tyrone Hill,PF,35,MIA,5,0,38,4.3,7.2,.600,0.0,0.0,,4.3,7.2,.600,4.3,5.7,.750,7.2,4.3,11.5,0.0,0.0,1.4,2.9,14.4,12.9,,120,106,hillty01
181,Kirk Hinrich,PG,23,CHI,76,66,2706,6.1,15.8,.386,2.8,7.1,.390,3.3,8.7,.383,2.6,3.2,.804,0.8,4.2,5.0,9.9,1.9,0.4,3.9,5.3,17.6,,101,105,hinriki01
182,Fred Hoiberg,SG,31,MIN,79,3,1804,5.3,11.5,.465,2.3,5.1,.442,3.1,6.3,.483,2.9,3.5,.845,0.6,7.4,8.0,3.3,2.0,0.3,1.3,4.1,15.8,,121,100,hoibefr01
183,Robert Horry,PF,33,SAS,81,1,1290,5.9,14.5,.405,1.7,4.5,.380,4.2,10.0,.417,2.9,4.5,.645,4.5,6.8,11.3,4.2,2.0,2.0,2.3,6.9,16.4,,107,93,horryro01
184,Eddie House,SG,25,LAC,60,10,1188,7.2,19.9,.359,2.3,6.0,.375,4.9,13.9,.351,1.6,2.0,.800,1.2,4.9,6.1,6.6,2.9,0.2,2.8,4.1,18.2,,96,108,houseed01
